tweet_id,sentiment,content
1957099112,worry,liesgirlstell guy calls phone see number real ohh phone isnt working try tomorrow
1957099375,worry,beer friday melbourne cbd mtub mini cmon thirsty lonely buggers making feel like scotty mates
1957099717,worry,know came back st lose lead last minutes
1957099719,worry,gosh summer vacation almost philippines kinda sad wonder section
1957099757,neutral,page ms twitterworld votes
1957099758,worry,im bummed cant wear sweet nike kicks work
1957100044,worry,twitter broken
1957100351,neutral,sleepgood night tweeties oc tomorrow hope pray rachyl gets better soon
1957100428,sadness,depressing im stuck inside day
1957100610,worry,even saw news feeds archie website cant believe hed choose veronica im disappointed
1957100791,sadness,hate sick miss
1957101169,neutral,im eating sliders barjohnnys theyre pork tho beef still search
1957101953,happiness,getting ready school second maths test today also last day rd year next week officially th year
1957102054,sadness,woke upi wanna stay bed
1957102266,worry,depressed wasnt included morcom gardens quiz facebook
1957102331,worry,yeah still totally high soooo notlooking forward aug sept
1957102464,sadness,upsidedown tomato plants died
1957102562,boredom,deep priecing soul
1957102785,worry,oh come get next week get next week full exams
1957103043,neutral,friday last much fun skint though
1957103680,worry,know dont tell anyone dont know dad told famz yet think im taking online
1957103831,sadness,caant iht earlier icant wait long ahar
1957103842,happiness,friday yay bonus dont drive wales tonight athough miss kitten cuddles going ride
1957103882,worry,children promised birthday brekkie bed theres problem theres bugger food house
1957104001,worry,woops realized dms going
1957104581,neutral,dont think able get bed tomorrow morning seeeee
1957104795,surprise,cant use blackberry today sucks
1957104830,enthusiasm,q studio created open season google look dvd downstairs feeling lazy
1957104858,neutral,times changing
1957104948,sadness,hate
1957105472,hate,time tv bedthen spending day catching studying hate online summer classes
1957105525,neutral,video available us foreigners
1957105755,sadness,wanted visit animals late
1957106132,worry,pc agree problem must stop spending work
1957106328,sadness,jonaswebcast missed
1957106609,hate,dang really look like crap sigh mins shower mins get ready
1957106752,neutral,waiting get picked
1957106916,sadness,exhaustedcant sleep dont like nights
1957107095,sadness,im gonna miss live comet action tomorrow go take care cousins dont access interwebz
1957107599,surprise,lol cant drink
1957107658,surprise,bill compton wii cant twitter
1957108151,sadness,sorry hear
1957108253,worry,morning sports day today threelegged race mr pettigrew said im aloud trip
1957109281,sadness,found cant drink bar booo missing e palominos cheers sad face
1957109545,worry,cannot sleep hours tossing turning
1957109983,worry,omg going die swine flu go melbourne
1957110088,anger,packing dont like
1957110716,neutral,dang certain okay
1957111029,neutral,wishes dave gilmour roger waters would reunite pink floyd concert
1957111072,sadness,finished whole box ice cream
1957111113,neutral,horse town blown car speakers
1957111130,neutral,someone make cofffeeeeeee
1957111418,worry,plus deposited tax return cheque first time years didnt clear immediately
1957111643,love,photo martwo omg love accadentally deleted photo yay hes beautiful
1957111702,worry,knooww amp hot water bottle iss whangamata without ahhhhh
1957111950,neutral,nose stuffy
1957112500,neutral,last night newport
1957112696,relief,thanks rt sorry new place domestics
1957112843,happiness,ok shoe club cool fun poppin except ppl tryna dance wit
1957112874,worry,holy crap raining la dont jacket oh
1957112925,neutral,aright twitter fam guess ima outties gonna try n sleep horrible pain
1957113207,neutral,baby recieving vaccines
1957113231,worry,wish could attend e year small events like nba stanley cup finals keep getting way work work work
1957113346,happiness,lol hi emmy latin would help study aptitude tests get grad school thats wanna take
1957113650,sadness,btw wimp
1957113687,relief,lol yeah yeah big perv hoping see next week scrapped plans
1957113844,worry,rejecting food substances
1957114162,worry,trying interview dr paul twomey ceo icann phone issues cut interview mins
1957114575,sadness,cant add myspace girly asks last name email
1957114604,hate,back vienna sooo tired luggage lost manchester great good outcome seminar mbs amp great people around
1957114904,worry,dont think take needle watched horribly gory short film drugs months ago im scarred life
1957114960,sadness,dont wanna go back work sleepy time
1957115194,worry,feels good
1957115198,neutral,watching biggest loser hallmark never fails make cry nyeh
1957115476,neutral,sucks old actually
1957115546,worry,thinking getting work
1957115742,neutral,still confuse
1957115997,worry,naughty girl tonight dissappointed
1957116154,worry,thats better missy telling biggest loser
1957116289,sadness,noooo goes orlando omg im gonna cry
1957116742,surprise,aaaaaahhhhhhhh soooooooo sweeeeeeet miss age soooo much
1957116748,surprise,saw fox getting freeway hope goes home
1957116826,neutral,scratch sleep stage bound
1957117050,surprise,recapping britains got talent britain seems talented america
1957117307,neutral,cnt get goin ur old messages gtgtgtgt helpltltltlt
1957117458,love,good time rocking open mic thanks love n support working business plan presentation cg nite
1957117786,neutral,swimming go
1957117968,sadness,morning john yes however diary clash sadly cant attend
1957118155,sadness,miss friend
1957118207,neutral,ohh ic ic haha iyaa summer filled one course lasts whole summer
1957118513,sadness,yea saw really sad commercial
1957118612,sadness,hmmm using tinytwitter small nontouch screen really much fun
1957119110,fun,lettuce amp spinach best cool weather live floridanot much luck growing
1957119180,neutral,
1957119780,love,oh love em think kind preservatives theyre using stay quotjustbakedquot kinda makes sick
1957119815,neutral,unfortunately
1957120282,worry,new lens isnt working worked bit gives fee error
1957120549,sadness,hates sleep alone
1957120767,neutral,
1957120794,empty,needs new phone
1957120823,worry,back school almost weekend oh wait gotta work eight four tonight
1957120981,sadness,loved johnny carson im going hate seeing jay leno go
1957121259,sadness,even though everyone wanted newish song teacher agreed old grumpy doesnt like us happy haha
1957121670,worry,english essay rampjwtf done long time ago assigned last thursday
1957121753,worry,think much
1957121970,sadness,ya suffering whole day yesterday met dentist feel bit better still look like rocky balboa though
1957122083,worry,didnt end really eating snacks sigh
1957122354,surprise,finallythe internet server phoenix fucked
1957122428,neutral,ups ketauan cabut nih gimana dong
1957122777,worry,sorry guys drop trip personal commitments
1957122923,sadness,didnt get callback play cried oh well guess back techie
1957123048,happiness,awesome wish could fly see
1957123281,sadness,kinda wish went cant fall asleep
1957123350,relief,nope het lostampfound
1957123469,worry,rocky cola diner whittier tonight teacher pal mr b great time chatting one else came
1957123693,neutral,bed still exhausted vegas
1957123747,love,lol true maybe next year loooved siggy dont remember password mod thing cake
1957124014,worry,ummm sooo yehits really hard concentrate rite wen weird lupus feeling goin thro body
1957124073,worry,ouch looks painful
1957124088,neutral,took hour nap work today wont able sleep night bummer
1957124444,fun,know enjoy watching two twitter entertaining comic miss
1957125420,neutral,loving lil ken absolutely dreading saying goodbye less week
1957125620,sadness,yet sorry
1957125747,worry,want sit back amp relax little difficult
1957125791,worry,thought best friend
1957125863,neutral,hii thatsmee woke going school
1957126750,sadness,fall asleep know feels lol drag hell tonight quite excited
1957126765,worry,god cant even catch public transport swine flu shit house
1957126859,worry,dad said trip uk cancelled due da swine flu ooops sorry abang
1957126889,neutral,asks karma points please
1957127234,love,hahaha alright
1957127251,hate,wake earlier thought dad wants take food noooo
1957128448,happiness,someone take la need see lemon tree
1957128473,sadness,um dont think text msgs quotsubject linequot fail
1957128727,sadness,tummy ache
1957128989,surprise,math quiz meow allergies meow allergies
1957129191,love,wants see friends
1957129392,worry,youre far away dont know
1957129667,neutral,la said quotwipe slate cleanquot jelly
1957130105,happiness,whos one always working oh yeah still
1957130295,neutral,unless invite comes beta key im going much help
1957130303,neutral,live
1957130797,sadness,im sorry andrew wish something could
1957131196,sadness,finsh work eleven even allowd cauz really dont want lol
1957131233,empty,anybody im sooo bored
1957131626,sadness,im chasetons either please dont die heart really sad
1957131642,happiness,interesting show say least recap tomorrow first must sleep work
1957131762,worry,feels like hot box matter go still feels like hot box ice cream isnt working n e
1957132096,worry,sad please get better grandma
1957132373,worry,uuuugh hate everything
1957132397,worry,gosh todays weather horriterrible extreme hotness im losing lot water weight nothing
1957132511,worry,taking moment reflecti want annonymity backfb safe say anything someone else another friend
